y,fzone,punt,kick,gofor
1,1,0.9965,0,0.0035
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.4665,0,0.5335
2,2,0.7605,0,0.2395
2,3,0.941,0,0.059
2,4,0.9885,0,0.0115
3,1,0.0185,0,0.9815
3,2,0.0775,0,0.9225
3,3,0.2405,0,0.7595
3,4,0.4605,0,0.5395
4,1,0,0,1
4,2,0,0,1
4,3,0.0025,0,0.9975
4,4,0.0125,0,0.9875
5,1,0,0,1
5,2,0.001,0,0.999
5,3,0.004,0,0.996
5,4,0.0115,0,0.9885
6,1,0.0725,0.009,0.9185
6,2,0.178,0.0215,0.8005
6,3,0.2835,0.059,0.6575
6,4,0.3315,0.1505,0.518
7,1,0.007,0.955,0.038
7,2,0.007,0.993,0
7,3,0.007,0.993,0
7,4,0.007,0.993,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9935,0.0065
10,2,0,0.995,0.005
10,3,0,0.9965,0.0035
10,4,0,0.9965,0.0035
