y,fzone,punt,kick,gofor
1,1,0.0845,0,0.9155
1,2,0.881,0,0.119
1,3,1,0,0
1,4,1,0,0
2,1,0.0475,0,0.9525
2,2,0.8545,0,0.1455
2,3,1,0,0
2,4,1,0,0
3,1,0.142,0,0.858
3,2,0.963,0,0.037
3,3,1,0,0
3,4,1,0,0
4,1,0.0095,0,0.9905
4,2,0.6795,0,0.3205
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0135,0,0.9865
5,3,0.9455,0,0.0545
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0305,0.9695
6,3,0.111,0.0935,0.7955
6,4,0.8445,0.129,0.0265
7,1,0,0.411,0.589
7,2,0,0.991,0.009
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1265,0.8735
8,2,0,0.977,0.023
8,3,0,1,0
8,4,0,1,0
9,1,0,0.774,0.226
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.023,0.977
10,2,0,0.838,0.162
10,3,0,0.999,0.001
10,4,0,1,0
