y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3045,0,0.6955
1,3,0.995,0,0.005
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.274,0,0.726
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.523,0,0.477
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.006,0,0.994
4,3,0.953,0,0.047
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0875,0,0.9125
5,4,0.9565,0,0.0435
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0835,0.9165
6,4,0.153,0.21,0.637
7,1,0,0.033,0.967
7,2,0,0.8285,0.1715
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.092,0.908
8,3,0,0.9945,0.0055
8,4,0,1,0
9,1,0,0.024,0.976
9,2,0,0.87,0.13
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.04,0.96
10,3,0,0.83,0.17
10,4,0,0.9805,0.0195
