y,fzone,punt,kick,gofor
1,1,0.0035,0,0.9965
1,2,0.512,0,0.488
1,3,0.998,0,0.002
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.398,0,0.602
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.0125,0,0.9875
3,2,0.74,0,0.26
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.2625,0,0.7375
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.7895,0,0.2105
5,4,0.9995,0,0.0005
6,1,0,0.008,0.992
6,2,0,0.0225,0.9775
6,3,0.03,0.074,0.896
6,4,0.7925,0.1265,0.081
7,1,0,0.1165,0.8835
7,2,0,0.9275,0.0725
7,3,0,1,0
7,4,0,1,0
8,1,0,0.012,0.988
8,2,0,0.778,0.222
8,3,0,1,0
8,4,0,1,0
9,1,0,0.4515,0.5485
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0015,0.9985
10,2,0,0.574,0.426
10,3,0,0.988,0.012
10,4,0,0.9995,0.0005
