y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0405,0,0.9595
1,3,0.9425,0,0.0575
1,4,1,0,0
2,1,0,0,1
2,2,0.07,0,0.93
2,3,0.985,0,0.015
2,4,1,0,0
3,1,0,0,1
3,2,0.3195,0,0.6805
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0015,0,0.9985
4,3,0.892,0,0.108
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0565,0,0.9435
5,4,0.9205,0,0.0795
6,1,0,0.007,0.993
6,2,0,0.019,0.981
6,3,0,0.06,0.94
6,4,0.1255,0.177,0.6975
7,1,0,0.01,0.99
7,2,0,0.6125,0.3875
7,3,0,0.999,0.001
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0815,0.9185
8,3,0,0.991,0.009
8,4,0,1,0
9,1,0,0.0435,0.9565
9,2,0,0.911,0.089
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.088,0.912
10,3,0,0.8975,0.1025
10,4,0,0.9895,0.0105
