y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3315,0,0.6685
1,3,0.9955,0,0.0045
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2355,0,0.7645
2,3,0.996,0,0.004
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.481,0,0.519
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.028,0,0.972
4,3,0.9725,0,0.0275
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.275,0,0.725
5,4,0.9905,0,0.0095
6,1,0,0.008,0.992
6,2,0,0.0245,0.9755
6,3,0.001,0.082,0.917
6,4,0.406,0.1845,0.4095
7,1,0,0.0925,0.9075
7,2,0,0.9085,0.0915
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.492,0.508
8,3,0,1,0
8,4,0,1,0
9,1,0,0.174,0.826
9,2,0,0.98,0.02
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.211,0.789
10,3,0,0.949,0.051
10,4,0,0.9965,0.0035
