y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0075,0,0.9925
1,3,0.147,0,0.853
1,4,0.534,0,0.466
2,1,0,0,1
2,2,0,0,1
2,3,0.12,0,0.88
2,4,0.757,0,0.243
3,1,0,0,1
3,2,0,0,1
3,3,0.109,0,0.891
3,4,0.9115,0,0.0885
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.205,0,0.795
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0205,0,0.9795
6,1,0,0.006,0.994
6,2,0,0.011,0.989
6,3,0,0.034,0.966
6,4,0,0.114,0.886
7,1,0,0,1
7,2,0,0.002,0.998
7,3,0,0.106,0.894
7,4,0,0.753,0.247
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0.086,0.914
9,1,0,0,1
9,2,0,0,1
9,3,0,0.121,0.879
9,4,0,0.6475,0.3525
10,1,0,0,1
10,2,0,0,1
10,3,0,0.005,0.995
10,4,0,0.152,0.848
