y,fzone,punt,kick,gofor
1,1,0.012,0,0.988
1,2,0.667,0,0.333
1,3,1,0,0
1,4,1,0,0
2,1,0.007,0,0.993
2,2,0.6395,0,0.3605
2,3,1,0,0
2,4,1,0,0
3,1,0.0355,0,0.9645
3,2,0.8885,0,0.1115
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.301,0,0.699
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.6465,0,0.3535
5,4,0.999,0,0.001
6,1,0,0.0085,0.9915
6,2,0,0.0245,0.9755
6,3,0.0045,0.0855,0.91
6,4,0.6185,0.1675,0.214
7,1,0,0.1505,0.8495
7,2,0,0.9585,0.0415
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0045,0.9955
8,2,0,0.6985,0.3015
8,3,0,1,0
8,4,0,1,0
9,1,0,0.301,0.699
9,2,0,0.9935,0.0065
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.3765,0.6235
10,3,0,0.9765,0.0235
10,4,0,0.9995,0.0005
