y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0075,0,0.9925
1,3,0.641,0,0.359
1,4,0.995,0,0.005
2,1,0,0,1
2,2,0.0125,0,0.9875
2,3,0.8835,0,0.1165
2,4,1,0,0
3,1,0,0,1
3,2,0.0015,0,0.9985
3,3,0.845,0,0.155
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.093,0,0.907
4,4,0.953,0,0.047
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.336,0,0.664
6,1,0,0.0085,0.9915
6,2,0,0.0265,0.9735
6,3,0,0.085,0.915
6,4,0.005,0.224,0.771
7,1,0,0.0045,0.9955
7,2,0,0.4625,0.5375
7,3,0,0.998,0.002
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.6685,0.3315
8,4,0,0.9985,0.0015
9,1,0,0,1
9,2,0,0.26,0.74
9,3,0,0.9565,0.0435
9,4,0,0.996,0.004
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.3685,0.6315
10,4,0,0.881,0.119
