y,fzone,punt,kick,gofor
1,1,0.134,0.46,0.406
1,2,0.164,0.46,0.376
1,3,0.201,0.46,0.339
1,4,0.2285,0.46,0.3115
2,1,0.1705,0.4405,0.389
2,2,0.202,0.4405,0.3575
2,3,0.24,0.4405,0.3195
2,4,0.2715,0.4405,0.288
3,1,0.201,0.396,0.403
3,2,0.238,0.396,0.366
3,3,0.281,0.396,0.323
3,4,0.318,0.396,0.286
4,1,0.2075,0.369,0.4235
4,2,0.2485,0.369,0.3825
4,3,0.289,0.369,0.342
4,4,0.3345,0.369,0.2965
5,1,0.209,0.372,0.419
5,2,0.252,0.372,0.376
5,3,0.292,0.372,0.336
5,4,0.331,0.372,0.297
6,1,0.2125,0.205,0.5825
6,2,0.2545,0.208,0.5375
6,3,0.293,0.2135,0.4935
6,4,0.331,0.2345,0.4345
7,1,0.1945,0.3285,0.477
7,2,0.223,0.355,0.422
7,3,0.246,0.3855,0.3685
7,4,0.262,0.421,0.317
8,1,0,0.424,0.576
8,2,0,0.4545,0.5455
8,3,0,0.5075,0.4925
8,4,0,0.536,0.464
9,1,0,0.56,0.44
9,2,0,0.6055,0.3945
9,3,0,0.634,0.366
9,4,0,0.652,0.348
10,1,0,0.5665,0.4335
10,2,0,0.604,0.396
10,3,0,0.638,0.362
10,4,0,0.6585,0.3415
