y,fzone,punt,kick,gofor
1,1,0.4735,0,0.5265
1,2,0.998,0,0.002
1,3,1,0,0
1,4,1,0,0
2,1,0.33,0,0.67
2,2,0.9975,0,0.0025
2,3,1,0,0
2,4,1,0,0
3,1,0.9385,0,0.0615
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.931,0,0.069
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.629,0,0.371
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.0125,0.0095,0.978
6,2,0.813,0.0245,0.1625
6,3,0.975,0.025,0
6,4,0.975,0.025,0
7,1,0,0.8175,0.1825
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.817,0.183
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8505,0.1495
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
