y,fzone,punt,kick,gofor
1,1,0.0225,0,0.9775
1,2,0.719,0,0.281
1,3,1,0,0
1,4,1,0,0
2,1,0.012,0,0.988
2,2,0.699,0,0.301
2,3,1,0,0
2,4,1,0,0
3,1,0.052,0,0.948
3,2,0.9225,0,0.0775
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.3825,0,0.6175
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.741,0,0.259
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.0075,0.087,0.9055
6,4,0.6715,0.161,0.1675
7,1,0,0.1815,0.8185
7,2,0,0.967,0.033
7,3,0,1,0
7,4,0,1,0
8,1,0,0.006,0.994
8,2,0,0.772,0.228
8,3,0,1,0
8,4,0,1,0
9,1,0,0.367,0.633
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.451,0.549
10,3,0,0.981,0.019
10,4,0,0.9995,0.0005
