y,fzone,punt,kick,gofor
1,1,0.989,0,0.011
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.961,0,0.039
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9935,0,0.0065
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9455,0,0.0545
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.616,0,0.384
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.034,0.0135,0.9525
6,2,0.8715,0.023,0.1055
6,3,0.977,0.023,0
6,4,0.977,0.023,0
7,1,0,0.865,0.135
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.937,0.063
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9985,0.0015
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9025,0.0975
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
