y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.242,0,0.758
1,3,0.994,0,0.006
1,4,1,0,0
2,1,0,0,1
2,2,0.2595,0,0.7405
2,3,0.998,0,0.002
2,4,1,0,0
3,1,0.006,0,0.994
3,2,0.6875,0,0.3125
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.167,0,0.833
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.6305,0,0.3695
5,4,0.999,0,0.001
6,1,0,0.0065,0.9935
6,2,0,0.018,0.982
6,3,0.005,0.06,0.935
6,4,0.664,0.1245,0.2115
7,1,0,0.0145,0.9855
7,2,0,0.7035,0.2965
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.2775,0.7225
8,3,0,0.9985,0.0015
8,4,0,1,0
9,1,0,0.1595,0.8405
9,2,0,0.9815,0.0185
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.284,0.716
10,3,0,0.9635,0.0365
10,4,0,0.998,0.002
