y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.0595,0,0.9405
1,3,0.577,0,0.423
1,4,0.942,0,0.058
2,1,0,0,1
2,2,0,0,1
2,3,0.066,0,0.934
2,4,0.847,0,0.153
3,1,0.0015,0,0.9985
3,2,0.003,0,0.997
3,3,0.1635,0,0.8365
3,4,0.963,0,0.037
4,1,0.0005,0,0.9995
4,2,0.003,0,0.997
4,3,0.0075,0,0.9925
4,4,0.6605,0,0.3395
5,1,0,0,1
5,2,0,0,1
5,3,0.0035,0,0.9965
5,4,0.183,0,0.817
6,1,0,0.008,0.992
6,2,0,0.026,0.974
6,3,0,0.085,0.915
6,4,0.004,0.2175,0.7785
7,1,0,0.0165,0.9835
7,2,0,0.526,0.474
7,3,0,0.9735,0.0265
7,4,0,0.9795,0.0205
8,1,0,0.001,0.999
8,2,0,0.012,0.988
8,3,0,0.8025,0.1975
8,4,0,0.9755,0.0245
9,1,0,0.005,0.995
9,2,0,0.3945,0.6055
9,3,0,0.9585,0.0415
9,4,0,0.9875,0.0125
10,1,0,0,1
10,2,0,0.0025,0.9975
10,3,0,0.4835,0.5165
10,4,0,0.908,0.092
