y,fzone,punt,kick,gofor
1,1,0.0075,0,0.9925
1,2,0.618,0,0.382
1,3,1,0,0
1,4,1,0,0
2,1,0.005,0,0.995
2,2,0.589,0,0.411
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0215,0,0.9785
3,2,0.843,0,0.157
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1975,0,0.8025
4,3,0.998,0,0.002
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.531,0,0.469
5,4,0.9965,0,0.0035
6,1,0,0.0085,0.9915
6,2,0,0.025,0.975
6,3,0.0015,0.086,0.9125
6,4,0.5225,0.1815,0.296
7,1,0,0.1315,0.8685
7,2,0,0.946,0.054
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.605,0.395
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2255,0.7745
9,2,0,0.988,0.012
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.2875,0.7125
10,3,0,0.963,0.037
10,4,0,0.9975,0.0025
