y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.145,0,0.855
1,3,0.9575,0,0.0425
1,4,0.996,0,0.004
2,1,0.0015,0,0.9985
2,2,0.1175,0,0.8825
2,3,0.9775,0,0.0225
2,4,0.9985,0,0.0015
3,1,0,0,1
3,2,0.257,0,0.743
3,3,0.992,0,0.008
3,4,1,0,0
4,1,0,0,1
4,2,0.0025,0,0.9975
4,3,0.7145,0,0.2855
4,4,0.998,0,0.002
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.0135,0,0.9865
5,4,0.776,0,0.224
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.0825,0.9175
6,4,0.054,0.211,0.735
7,1,0,0.0125,0.9875
7,2,0,0.634,0.366
7,3,0,0.991,0.009
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0085,0.9915
8,3,0,0.9195,0.0805
8,4,0,0.997,0.003
9,1,0,0.001,0.999
9,2,0,0.5695,0.4305
9,3,0,0.98,0.02
9,4,0,0.998,0.002
10,1,0,0,1
10,2,0,0.002,0.998
10,3,0,0.594,0.406
10,4,0,0.9475,0.0525
