y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9995,0,0.0005
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6355,0,0.3645
4,2,0.937,0,0.063
4,3,0.995,0,0.005
4,4,0.9995,0,0.0005
5,1,0.3385,0,0.6615
5,2,0.711,0,0.289
5,3,0.934,0,0.066
5,4,0.992,0,0.008
6,1,0.534,0.001,0.465
6,2,0.8525,0.003,0.1445
6,3,0.9685,0.003,0.0285
6,4,0.991,0.0035,0.0055
7,1,0.0265,0,0.9735
7,2,0.2455,0,0.7545
7,3,0.712,0.008,0.28
7,4,0.8995,0.062,0.0385
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0.002,0.998
9,1,0,0,1
9,2,0,0.0005,0.9995
9,3,0,0.0145,0.9855
9,4,0,0.079,0.921
10,1,0,0.0005,0.9995
10,2,0,0.005,0.995
10,3,0,0.0505,0.9495
10,4,0,0.127,0.873
