y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.1575,0,0.8425
1,3,0.975,0,0.025
1,4,1,0,0
2,1,0,0,1
2,2,0.1505,0,0.8495
2,3,0.9935,0,0.0065
2,4,1,0,0
3,1,0,0,1
3,2,0.2855,0,0.7145
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.6225,0,0.3775
4,4,0.9985,0,0.0015
5,1,0,0,1
5,2,0,0,1
5,3,0.004,0,0.996
5,4,0.639,0,0.361
6,1,0,0.008,0.992
6,2,0,0.0245,0.9755
6,3,0,0.0795,0.9205
6,4,0.017,0.2155,0.7675
7,1,0,0.003,0.997
7,2,0,0.442,0.558
7,3,0,0.9975,0.0025
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.7375,0.2625
8,4,0,0.999,0.001
9,1,0,0.0005,0.9995
9,2,0,0.337,0.663
9,3,0,0.9655,0.0345
9,4,0,0.9975,0.0025
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.442,0.558
10,4,0,0.9085,0.0915
