y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.019,0,0.981
1,3,0.7175,0,0.2825
1,4,0.9865,0,0.0135
2,1,0,0,1
2,2,0.0205,0,0.9795
2,3,0.885,0,0.115
2,4,0.9695,0,0.0305
3,1,0.0015,0,0.9985
3,2,0.004,0,0.996
3,3,0.8455,0,0.1545
3,4,0.977,0,0.023
4,1,0.003,0,0.997
4,2,0.0035,0,0.9965
4,3,0.094,0,0.906
4,4,0.925,0,0.075
5,1,0,0,1
5,2,0.002,0,0.998
5,3,0.004,0,0.996
5,4,0.318,0,0.682
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0825,0.9175
6,4,0.0085,0.2145,0.777
7,1,0,0.0145,0.9855
7,2,0,0.412,0.588
7,3,0,0.972,0.028
7,4,0,0.975,0.025
8,1,0,0.0055,0.9945
8,2,0,0.0115,0.9885
8,3,0,0.618,0.382
8,4,0,0.975,0.025
9,1,0,0.0075,0.9925
9,2,0,0.2495,0.7505
9,3,0,0.935,0.065
9,4,0,0.9765,0.0235
10,1,0,0,1
10,2,0,0.005,0.995
10,3,0,0.364,0.636
10,4,0,0.8685,0.1315
