y,fzone,punt,kick,gofor
1,1,0.008,0,0.992
1,2,0.6265,0,0.3735
1,3,1,0,0
1,4,1,0,0
2,1,0.0055,0,0.9945
2,2,0.6035,0,0.3965
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.024,0,0.976
3,2,0.8545,0,0.1455
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.228,0,0.772
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.5705,0,0.4295
5,4,0.997,0,0.003
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.0015,0.0865,0.912
6,4,0.5545,0.1795,0.266
7,1,0,0.142,0.858
7,2,0,0.9545,0.0455
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0035,0.9965
8,2,0,0.654,0.346
8,3,0,1,0
8,4,0,1,0
9,1,0,0.254,0.746
9,2,0,0.9915,0.0085
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.3255,0.6745
10,3,0,0.9725,0.0275
10,4,0,0.9985,0.0015
