y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.993,0,0.007
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.2925,0,0.7075
4,2,0.668,0,0.332
4,3,0.926,0,0.074
4,4,0.99,0,0.01
5,1,0.1305,0,0.8695
5,2,0.389,0,0.611
5,3,0.7155,0,0.2845
5,4,0.8935,0,0.1065
6,1,0.3825,0.007,0.6105
6,2,0.6995,0.012,0.2885
6,3,0.891,0.019,0.09
6,4,0.9525,0.0235,0.024
7,1,0.003,0.9465,0.0505
7,2,0.003,0.997,0
7,3,0.003,0.997,0
7,4,0.003,0.997,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9975,0.0025
10,2,0,0.9995,0.0005
10,3,0,0.9995,0.0005
10,4,0,0.9995,0.0005
