y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.5075,0,0.4925
1,3,1,0,0
1,4,1,0,0
2,1,0.0375,0,0.9625
2,2,0.9145,0,0.0855
2,3,1,0,0
2,4,1,0,0
3,1,0.755,0,0.245
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.761,0,0.239
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.1205,0,0.8795
5,2,0.986,0,0.014
5,3,1,0,0
5,4,1,0,0
6,1,0,0.008,0.992
6,2,0.0605,0.0235,0.916
6,3,0.9595,0.0375,0.003
6,4,0.9625,0.0375,0
7,1,0,0.28,0.72
7,2,0,0.985,0.015
7,3,0,1,0
7,4,0,1,0
8,1,0,0.104,0.896
8,2,0,0.979,0.021
8,3,0,1,0
8,4,0,1,0
9,1,0,0.826,0.174
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.121,0.879
10,2,0,0.9745,0.0255
10,3,0,1,0
10,4,0,1,0
