y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.4145,0,0.5855
1,4,0.9895,0,0.0105
2,1,0,0,1
2,2,0.022,0,0.978
2,3,0.93,0,0.07
2,4,1,0,0
3,1,0,0,1
3,2,0.2395,0,0.7605
3,3,0.997,0,0.003
3,4,1,0,0
4,1,0,0,1
4,2,0.021,0,0.979
4,3,0.9745,0,0.0255
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1685,0,0.8315
5,4,0.9845,0,0.0155
6,1,0,0.0065,0.9935
6,2,0,0.0185,0.9815
6,3,0,0.06,0.94
6,4,0.2795,0.1655,0.555
7,1,0,0.003,0.997
7,2,0,0.5765,0.4235
7,3,0,0.998,0.002
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0265,0.9735
8,3,0,0.983,0.017
8,4,0,1,0
9,1,0,0.0205,0.9795
9,2,0,0.823,0.177
9,3,0,0.9965,0.0035
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0385,0.9615
10,3,0,0.8375,0.1625
10,4,0,0.985,0.015
