y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.005,0,0.995
1,3,0.542,0,0.458
1,4,0.987,0,0.013
2,1,0,0,1
2,2,0.005,0,0.995
2,3,0.8065,0,0.1935
2,4,0.9975,0,0.0025
3,1,0,0,1
3,2,0.0035,0,0.9965
3,3,0.834,0,0.166
3,4,0.999,0,0.001
4,1,0,0,1
4,2,0.0005,0,0.9995
4,3,0.1875,0,0.8125
4,4,0.978,0,0.022
5,1,0,0,1
5,2,0,0,1
5,3,0.003,0,0.997
5,4,0.5,0,0.5
6,1,0,0.0085,0.9915
6,2,0,0.028,0.972
6,3,0,0.085,0.915
6,4,0.0165,0.225,0.7585
7,1,0,0.029,0.971
7,2,0,0.7625,0.2375
7,3,0,0.99,0.01
7,4,0,1,0
8,1,0,0,1
8,2,0,0.027,0.973
8,3,0,0.962,0.038
8,4,0,0.9955,0.0045
9,1,0,0.0065,0.9935
9,2,0,0.714,0.286
9,3,0,0.988,0.012
9,4,0,0.9985,0.0015
10,1,0,0,1
10,2,0,0.0105,0.9895
10,3,0,0.701,0.299
10,4,0,0.9605,0.0395
