y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.079,0,0.921
1,3,0.95,0,0.05
1,4,1,0,0
2,1,0,0,1
2,2,0.0105,0,0.9895
2,3,0.805,0,0.195
2,4,0.9975,0,0.0025
3,1,0,0,1
3,2,0.0205,0,0.9795
3,3,0.8855,0,0.1145
3,4,0.9985,0,0.0015
4,1,0,0,1
4,2,0,0,1
4,3,0.477,0,0.523
4,4,0.992,0,0.008
5,1,0,0,1
5,2,0,0,1
5,3,0.026,0,0.974
5,4,0.798,0,0.202
6,1,0,0.0095,0.9905
6,2,0,0.03,0.97
6,3,0,0.097,0.903
6,4,0.1305,0.2335,0.636
7,1,0,0.578,0.422
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.552,0.448
8,2,0,0.9995,0.0005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.987,0.013
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4895,0.5105
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
