y,fzone,punt,kick,gofor
1,1,0.007,0,0.993
1,2,0.622,0,0.378
1,3,1,0,0
1,4,1,0,0
2,1,0.005,0,0.995
2,2,0.593,0,0.407
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.022,0,0.978
3,2,0.846,0,0.154
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.195,0,0.805
4,3,0.998,0,0.002
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.5265,0,0.4735
5,4,0.9965,0,0.0035
6,1,0,0.009,0.991
6,2,0,0.025,0.975
6,3,0.0015,0.086,0.9125
6,4,0.515,0.1845,0.3005
7,1,0,0.129,0.871
7,2,0,0.949,0.051
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.5935,0.4065
8,3,0,1,0
8,4,0,1,0
9,1,0,0.215,0.785
9,2,0,0.988,0.012
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.2745,0.7255
10,3,0,0.9615,0.0385
10,4,0,0.9975,0.0025
