y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3135,0,0.6865
1,3,0.992,0,0.008
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2775,0,0.7225
2,3,0.998,0,0.002
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.5325,0,0.4675
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0085,0,0.9915
4,3,0.9585,0,0.0415
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.096,0,0.904
5,4,0.961,0,0.039
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.17,0.2095,0.6205
7,1,0,0.041,0.959
7,2,0,0.8535,0.1465
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1315,0.8685
8,3,0,0.9965,0.0035
8,4,0,1,0
9,1,0,0.033,0.967
9,2,0,0.8955,0.1045
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.05,0.95
10,3,0,0.855,0.145
10,4,0,0.983,0.017
