y,fzone,punt,kick,gofor
1,1,0.9675,0,0.0325
1,2,0.9855,0,0.0145
1,3,0.994,0,0.006
1,4,0.9965,0.0005,0.003
2,1,0.6525,0,0.3475
2,2,0.767,0,0.233
2,3,0.8535,0.0005,0.146
2,4,0.9065,0.0015,0.092
3,1,0.387,0.001,0.612
3,2,0.4895,0.001,0.5095
3,3,0.606,0.0025,0.3915
3,4,0.705,0.005,0.29
4,1,0.162,0.009,0.829
4,2,0.222,0.006,0.772
4,3,0.2995,0.018,0.6825
4,4,0.387,0.0235,0.5895
5,1,0.1875,0.021,0.7915
5,2,0.244,0.03,0.726
5,3,0.2955,0.0435,0.661
5,4,0.35,0.065,0.585
6,1,0.3315,0.086,0.5825
6,2,0.37,0.104,0.526
6,3,0.4145,0.1295,0.456
6,4,0.461,0.16,0.379
7,1,0.2935,0.3175,0.389
7,2,0.3195,0.345,0.3355
7,3,0.3385,0.3835,0.278
7,4,0.3625,0.416,0.2215
8,1,0,0.568,0.432
8,2,0,0.6195,0.3805
8,3,0,0.677,0.323
8,4,0,0.752,0.248
9,1,0,0.6855,0.3145
9,2,0,0.7515,0.2485
9,3,0,0.836,0.164
9,4,0,0.897,0.103
10,1,0,0.762,0.238
10,2,0,0.8245,0.1755
10,3,0,0.883,0.117
10,4,0,0.9305,0.0695
