y,fzone,punt,kick,gofor
1,1,0.983,0,0.017
1,2,0.994,0,0.006
1,3,1,0,0
1,4,1,0,0
2,1,0.9825,0,0.0175
2,2,0.9915,0,0.0085
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.9895,0,0.0105
3,2,0.9955,0,0.0045
3,3,1,0,0
3,4,1,0,0
4,1,0.978,0,0.022
4,2,0.9905,0,0.0095
4,3,0.997,0,0.003
4,4,0.9985,0,0.0015
5,1,0.813,0,0.187
5,2,0.9945,0,0.0055
5,3,0.9965,0,0.0035
5,4,0.9965,0,0.0035
6,1,0.103,0.014,0.883
6,2,0.936,0.0225,0.0415
6,3,0.9725,0.0225,0.005
6,4,0.974,0.0225,0.0035
7,1,0,0.916,0.084
7,2,0,0.994,0.006
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9465,0.0535
8,2,0,0.991,0.009
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9825,0.0175
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.936,0.064
10,2,0,0.982,0.018
10,3,0,0.9965,0.0035
10,4,0,0.999,0.001
