y,fzone,punt,kick,gofor
1,1,0.1605,0,0.8395
1,2,0.94,0,0.06
1,3,1,0,0
1,4,1,0,0
2,1,0.0485,0,0.9515
2,2,0.8055,0,0.1945
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.1185,0,0.8815
3,2,0.9365,0,0.0635
3,3,1,0,0
3,4,1,0,0
4,1,0.013,0,0.987
4,2,0.6525,0,0.3475
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.073,0,0.927
5,3,0.969,0,0.031
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0,0.04,0.96
6,3,0.285,0.114,0.601
6,4,0.8555,0.135,0.0095
7,1,0,0.9555,0.0445
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9975,0.0025
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.999,0.001
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
