y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.143,0,0.857
1,3,0.9575,0,0.0425
1,4,0.996,0,0.004
2,1,0.0015,0,0.9985
2,2,0.116,0,0.884
2,3,0.9755,0,0.0245
2,4,0.9985,0,0.0015
3,1,0,0,1
3,2,0.251,0,0.749
3,3,0.9905,0,0.0095
3,4,1,0,0
4,1,0,0,1
4,2,0.0025,0,0.9975
4,3,0.708,0,0.292
4,4,0.998,0,0.002
5,1,0,0,1
5,2,0,0,1
5,3,0.0135,0,0.9865
5,4,0.7655,0,0.2345
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.0825,0.9175
6,4,0.051,0.21,0.739
7,1,0,0.0125,0.9875
7,2,0,0.6295,0.3705
7,3,0,0.9905,0.0095
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0085,0.9915
8,3,0,0.9165,0.0835
8,4,0,0.996,0.004
9,1,0,0.001,0.999
9,2,0,0.5605,0.4395
9,3,0,0.9795,0.0205
9,4,0,0.998,0.002
10,1,0,0,1
10,2,0,0.002,0.998
10,3,0,0.589,0.411
10,4,0,0.9465,0.0535
