y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.001,0,0.999
1,3,0.052,0,0.948
1,4,0.449,0,0.551
2,1,0,0,1
2,2,0.001,0,0.999
2,3,0.176,0,0.824
2,4,0.8835,0,0.1165
3,1,0,0,1
3,2,0,0,1
3,3,0.0905,0,0.9095
3,4,0.898,0,0.102
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.138,0,0.862
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0015,0,0.9985
6,1,0,0,1
6,2,0,0,1
6,3,0,0.0005,0.9995
6,4,0,0.0025,0.9975
7,1,0,0,1
7,2,0,0,1
7,3,0,0,1
7,4,0,0,1
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0.0005,0.9995
9,4,0,0.04,0.96
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0.004,0.996
