y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1095,0,0.8905
1,3,0.9745,0,0.0255
1,4,1,0,0
2,1,0,0,1
2,2,0.08,0,0.92
2,3,0.982,0,0.018
2,4,1,0,0
3,1,0,0,1
3,2,0.2365,0,0.7635
3,3,0.9965,0,0.0035
3,4,1,0,0
4,1,0,0,1
4,2,0.004,0,0.996
4,3,0.926,0,0.074
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.122,0,0.878
5,4,0.968,0,0.032
6,1,0,0.008,0.992
6,2,0,0.0235,0.9765
6,3,0,0.081,0.919
6,4,0.249,0.1985,0.5525
7,1,0,0.0915,0.9085
7,2,0,0.94,0.06
7,3,0,1,0
7,4,0,1,0
8,1,0,0.004,0.996
8,2,0,0.728,0.272
8,3,0,1,0
8,4,0,1,0
9,1,0,0.3335,0.6665
9,2,0,0.998,0.002
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.488,0.512
10,3,0,0.99,0.01
10,4,0,1,0
