y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0005,0,0.9995
1,3,0.2895,0,0.7105
1,4,0.9785,0,0.0215
2,1,0,0,1
2,2,0,0,1
2,3,0.463,0,0.537
2,4,0.997,0,0.003
3,1,0,0,1
3,2,0,0,1
3,3,0.126,0,0.874
3,4,0.9755,0,0.0245
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.356,0,0.644
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0035,0,0.9965
6,1,0,0.0005,0.9995
6,2,0,0.006,0.994
6,3,0,0.021,0.979
6,4,0,0.084,0.916
7,1,0,0,1
7,2,0,0.001,0.999
7,3,0,0.592,0.408
7,4,0,0.997,0.003
8,1,0,0,1
8,2,0,0,1
8,3,0,0.1975,0.8025
8,4,0,0.988,0.012
9,1,0,0,1
9,2,0,0.2405,0.7595
9,3,0,0.959,0.041
9,4,0,0.9975,0.0025
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.495,0.505
10,4,0,0.931,0.069
