y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.145,0,0.855
1,3,0.9765,0,0.0235
1,4,1,0,0
2,1,0,0,1
2,2,0.1145,0,0.8855
2,3,0.991,0,0.009
2,4,1,0,0
3,1,0,0,1
3,2,0.2615,0,0.7385
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.734,0,0.266
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0105,0,0.9895
5,4,0.798,0,0.202
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.053,0.215,0.732
7,1,0,0.009,0.991
7,2,0,0.6495,0.3505
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.005,0.995
8,3,0,0.944,0.056
8,4,0,1,0
9,1,0,0.0005,0.9995
9,2,0,0.5845,0.4155
9,3,0,0.987,0.013
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0025,0.9975
10,3,0,0.6035,0.3965
10,4,0,0.953,0.047
