y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.4625,0,0.5375
1,3,0.9975,0,0.0025
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.383,0,0.617
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.006,0,0.994
3,2,0.6525,0,0.3475
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.06,0,0.94
4,3,0.987,0,0.013
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.2975,0,0.7025
5,4,0.9925,0,0.0075
6,1,0,0.0095,0.9905
6,2,0,0.0265,0.9735
6,3,0,0.088,0.912
6,4,0.3575,0.202,0.4405
7,1,0,0.13,0.87
7,2,0,0.9425,0.0575
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.5385,0.4615
8,3,0,1,0
8,4,0,1,0
9,1,0,0.1735,0.8265
9,2,0,0.9805,0.0195
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.211,0.789
10,3,0,0.949,0.051
10,4,0,0.9965,0.0035
