y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.135,0,0.865
1,3,0.9515,0,0.0485
1,4,0.996,0,0.004
2,1,0.0005,0,0.9995
2,2,0.105,0,0.895
2,3,0.9735,0,0.0265
2,4,0.9985,0,0.0015
3,1,0,0,1
3,2,0.215,0,0.785
3,3,0.9875,0,0.0125
3,4,1,0,0
4,1,0,0,1
4,2,0.0015,0,0.9985
4,3,0.6145,0,0.3855
4,4,0.997,0,0.003
5,1,0,0,1
5,2,0,0,1
5,3,0.0085,0,0.9915
5,4,0.688,0,0.312
6,1,0,0.0075,0.9925
6,2,0,0.0245,0.9755
6,3,0,0.077,0.923
6,4,0.0275,0.2055,0.767
7,1,0,0.008,0.992
7,2,0,0.4905,0.5095
7,3,0,0.984,0.016
7,4,0,0.9995,0.0005
8,1,0,0,1
8,2,0,0.0015,0.9985
8,3,0,0.819,0.181
8,4,0,0.9915,0.0085
9,1,0,0.001,0.999
9,2,0,0.419,0.581
9,3,0,0.968,0.032
9,4,0,0.9965,0.0035
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.4985,0.5015
10,4,0,0.921,0.079
