y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.029,0,0.971
1,3,0.597,0,0.403
1,4,0.986,0,0.014
2,1,0,0,1
2,2,0.0565,0,0.9435
2,3,0.912,0,0.088
2,4,1,0,0
3,1,0,0,1
3,2,0.0055,0,0.9945
3,3,0.8945,0,0.1055
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.0155,0,0.9845
4,4,0.7575,0,0.2425
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.058,0,0.942
6,1,0,0.041,0.959
6,2,0,0.0845,0.9155
6,3,0,0.217,0.783
6,4,0,0.4,0.6
7,1,0,0.6925,0.3075
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.168,0.832
8,3,0,0.986,0.014
8,4,0,1,0
9,1,0,0.001,0.999
9,2,0,0.474,0.526
9,3,0,0.9865,0.0135
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.3655,0.6345
10,4,0,0.8915,0.1085
