y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0875,0,0.9125
1,3,0.9545,0,0.0455
1,4,1,0,0
2,1,0,0,1
2,2,0.051,0,0.949
2,3,0.9615,0,0.0385
2,4,1,0,0
3,1,0,0,1
3,2,0.14,0,0.86
3,3,0.9955,0,0.0045
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.6735,0,0.3265
4,4,0.9985,0,0.0015
5,1,0,0,1
5,2,0,0,1
5,3,0.02,0,0.98
5,4,0.824,0,0.176
6,1,0,0.0105,0.9895
6,2,0,0.0325,0.9675
6,3,0,0.1005,0.8995
6,4,0.079,0.2395,0.6815
7,1,0,0.115,0.885
7,2,0,0.9195,0.0805
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.133,0.867
8,3,0,0.996,0.004
8,4,0,1,0
9,1,0,0.0095,0.9905
9,2,0,0.8105,0.1895
9,3,0,0.998,0.002
9,4,0,1,0
10,1,0,0,1
10,2,0,0.011,0.989
10,3,0,0.73,0.27
10,4,0,0.971,0.029
