y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0625,0,0.9375
1,3,0.927,0,0.073
1,4,0.991,0,0.009
2,1,0,0,1
2,2,0.034,0,0.966
2,3,0.9435,0,0.0565
2,4,1,0,0
3,1,0,0,1
3,2,0.112,0,0.888
3,3,0.992,0,0.008
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.6185,0,0.3815
4,4,0.997,0,0.003
5,1,0,0,1
5,2,0,0,1
5,3,0.016,0,0.984
5,4,0.795,0,0.205
6,1,0,0.009,0.991
6,2,0,0.029,0.971
6,3,0,0.0925,0.9075
6,4,0.077,0.2285,0.6945
7,1,0,0.084,0.916
7,2,0,0.873,0.127
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1025,0.8975
8,3,0,0.992,0.008
8,4,0,1,0
9,1,0,0.008,0.992
9,2,0,0.7855,0.2145
9,3,0,0.9955,0.0045
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0075,0.9925
10,3,0,0.6995,0.3005
10,4,0,0.9655,0.0345
