y,fzone,punt,kick,gofor
1,1,0.2645,0,0.7355
1,2,0.9785,0,0.0215
1,3,1,0,0
1,4,1,0,0
2,1,0.195,0,0.805
2,2,0.9755,0,0.0245
2,3,1,0,0
2,4,1,0,0
3,1,0.4485,0,0.5515
3,2,0.9965,0,0.0035
3,3,1,0,0
3,4,1,0,0
4,1,0.0905,0,0.9095
4,2,0.957,0,0.043
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.246,0,0.754
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.4825,0.081,0.4365
6,4,0.906,0.092,0.002
7,1,0,0.484,0.516
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.246,0.754
8,2,0,0.9925,0.0075
8,3,0,1,0
8,4,0,1,0
9,1,0,0.886,0.114
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.074,0.926
10,2,0,0.944,0.056
10,3,0,0.9995,0.0005
10,4,0,1,0
