y,fzone,punt,kick,gofor
1,1,0.113,0,0.887
1,2,0.9105,0,0.0895
1,3,1,0,0
1,4,1,0,0
2,1,0.0645,0,0.9355
2,2,0.8855,0,0.1145
2,3,1,0,0
2,4,1,0,0
3,1,0.185,0,0.815
3,2,0.9745,0,0.0255
3,3,1,0,0
3,4,1,0,0
4,1,0.014,0,0.986
4,2,0.745,0,0.255
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0295,0,0.9705
5,3,0.962,0,0.038
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0275,0.9725
6,3,0.1475,0.0905,0.762
6,4,0.86,0.1235,0.0165
7,1,0,0.4025,0.5975
7,2,0,0.993,0.007
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1235,0.8765
8,2,0,0.9775,0.0225
8,3,0,1,0
8,4,0,1,0
9,1,0,0.771,0.229
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0185,0.9815
10,2,0,0.846,0.154
10,3,0,0.999,0.001
10,4,0,1,0
