y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.012,0,0.988
1,3,0.754,0,0.246
1,4,0.995,0,0.005
2,1,0,0,1
2,2,0.0015,0,0.9985
2,3,0.6845,0,0.3155
2,4,1,0,0
3,1,0,0,1
3,2,0.0045,0,0.9955
3,3,0.836,0,0.164
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.06,0,0.94
4,4,0.9235,0,0.0765
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.219,0,0.781
6,1,0,0.0105,0.9895
6,2,0,0.035,0.965
6,3,0,0.1115,0.8885
6,4,0.0015,0.279,0.7195
7,1,0,0.123,0.877
7,2,0,0.951,0.049
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.156,0.844
8,3,0,0.998,0.002
8,4,0,1,0
9,1,0,0.012,0.988
9,2,0,0.8645,0.1355
9,3,0,0.999,0.001
9,4,0,1,0
10,1,0,0,1
10,2,0,0.01,0.99
10,3,0,0.784,0.216
10,4,0,0.9815,0.0185
