y,fzone,punt,kick,gofor
1,1,0.877,0,0.123
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.78,0,0.22
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.937,0,0.063
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6995,0,0.3005
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.094,0,0.906
5,2,0.96,0,0.04
5,3,1,0,0
5,4,1,0,0
6,1,0,0.013,0.987
6,2,0.129,0.034,0.837
6,3,0.9465,0.0515,0.002
6,4,0.9485,0.0515,0
7,1,0,0.8115,0.1885
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.802,0.198
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9945,0.0055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.592,0.408
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
