y,fzone,punt,kick,gofor
1,1,0.005,0,0.995
1,2,0.569,0,0.431
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.0035,0,0.9965
2,2,0.5305,0,0.4695
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.016,0,0.984
3,2,0.8035,0,0.1965
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1365,0,0.8635
4,3,0.9965,0,0.0035
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.437,0,0.563
5,4,0.9965,0,0.0035
6,1,0,0.009,0.991
6,2,0,0.025,0.975
6,3,0.001,0.086,0.913
6,4,0.444,0.1915,0.3645
7,1,0,0.1095,0.8905
7,2,0,0.932,0.068
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.5155,0.4845
8,3,0,1,0
8,4,0,1,0
9,1,0,0.171,0.829
9,2,0,0.9815,0.0185
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.219,0.781
10,3,0,0.9515,0.0485
10,4,0,0.9965,0.0035
