y,fzone,punt,kick,gofor
1,1,0.2655,0,0.7345
1,2,0.969,0,0.031
1,3,1,0,0
1,4,1,0,0
2,1,0.124,0,0.876
2,2,0.9515,0,0.0485
2,3,1,0,0
2,4,1,0,0
3,1,0.3395,0,0.6605
3,2,0.9945,0,0.0055
3,3,1,0,0
3,4,1,0,0
4,1,0.076,0,0.924
4,2,0.956,0,0.044
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.419,0,0.581
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.0005,0.026,0.9735
6,3,0.757,0.063,0.18
6,4,0.9345,0.0655,0
7,1,0,0.4945,0.5055
7,2,0,0.9935,0.0065
7,3,0,1,0
7,4,0,1,0
8,1,0,0.391,0.609
8,2,0,0.996,0.004
8,3,0,1,0
8,4,0,1,0
9,1,0,0.958,0.042
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.226,0.774
10,2,0,0.9845,0.0155
10,3,0,1,0
10,4,0,1,0
