y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0165,0,0.9835
1,3,0.6865,0,0.3135
1,4,0.986,0,0.014
2,1,0,0,1
2,2,0,0,1
2,3,0.3815,0,0.6185
2,4,0.9905,0,0.0095
3,1,0,0,1
3,2,0,0,1
3,3,0.4745,0,0.5255
3,4,0.9965,0,0.0035
4,1,0,0,1
4,2,0,0,1
4,3,0.002,0,0.998
4,4,0.607,0,0.393
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.073,0,0.927
6,1,0,0.01,0.99
6,2,0,0.0275,0.9725
6,3,0,0.088,0.912
6,4,0.0005,0.2335,0.766
7,1,0,0.0145,0.9855
7,2,0,0.5345,0.4655
7,3,0,0.998,0.002
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0055,0.9945
8,3,0,0.7815,0.2185
8,4,0,1,0
9,1,0,0.001,0.999
9,2,0,0.3665,0.6335
9,3,0,0.972,0.028
9,4,0,0.998,0.002
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.476,0.524
10,4,0,0.9205,0.0795
