y,fzone,punt,kick,gofor
1,1,0.975,0,0.025
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9395,0,0.0605
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.989,0,0.011
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9075,0,0.0925
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.403,0,0.597
5,2,0.9935,0,0.0065
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0.005,0.014,0.981
6,2,0.6045,0.029,0.3665
6,3,0.966,0.031,0.003
6,4,0.9675,0.031,0.0015
7,1,0,0.888,0.112
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.929,0.071
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.999,0.001
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.848,0.152
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
