y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.019,0,0.981
1,3,0.776,0,0.224
1,4,0.9915,0,0.0085
2,1,0,0,1
2,2,0.1065,0,0.8935
2,3,0.9495,0,0.0505
2,4,0.972,0,0.028
3,1,0.0015,0,0.9985
3,2,0.1725,0,0.8275
3,3,0.9625,0,0.0375
3,4,0.983,0,0.017
4,1,0.0015,0,0.9985
4,2,0.0035,0,0.9965
4,3,0.4705,0,0.5295
4,4,0.9695,0,0.0305
5,1,0,0,1
5,2,0.001,0,0.999
5,3,0.005,0,0.995
5,4,0.516,0,0.484
6,1,0,0.009,0.991
6,2,0,0.03,0.97
6,3,0,0.0965,0.9035
6,4,0.009,0.2385,0.7525
7,1,0,0.0175,0.9825
7,2,0,0.608,0.392
7,3,0,0.9735,0.0265
7,4,0,0.9765,0.0235
8,1,0,0.003,0.997
8,2,0,0.0105,0.9895
8,3,0,0.7615,0.2385
8,4,0,0.975,0.025
9,1,0,0.004,0.996
9,2,0,0.3195,0.6805
9,3,0,0.9525,0.0475
9,4,0,0.983,0.017
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.423,0.577
10,4,0,0.892,0.108
