y,fzone,punt,kick,gofor
1,1,0.4895,0,0.5105
1,2,0.995,0,0.005
1,3,1,0,0
1,4,1,0,0
2,1,0.359,0,0.641
2,2,0.994,0,0.006
2,3,1,0,0
2,4,1,0,0
3,1,0.6585,0,0.3415
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.2415,0,0.7585
4,2,0.992,0,0.008
4,3,1,0,0
4,4,1,0,0
5,1,0.001,0,0.999
5,2,0.5445,0,0.4555
5,3,1,0,0
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0.0005,0.032,0.9675
6,3,0.753,0.07,0.177
6,4,0.929,0.071,0
7,1,0,0.624,0.376
7,2,0,0.9985,0.0015
7,3,0,1,0
7,4,0,1,0
8,1,0,0.443,0.557
8,2,0,0.9985,0.0015
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9555,0.0445
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.187,0.813
10,2,0,0.983,0.017
10,3,0,1,0
10,4,0,1,0
