y,fzone,punt,kick,gofor
1,1,0.003,0,0.997
1,2,0.5495,0,0.4505
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.003,0,0.997
2,2,0.5255,0,0.4745
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.015,0,0.985
3,2,0.8065,0,0.1935
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.136,0,0.864
4,3,0.997,0,0.003
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.436,0,0.564
5,4,0.996,0,0.004
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0.001,0.0865,0.9125
6,4,0.4425,0.191,0.3665
7,1,0,0.1045,0.8955
7,2,0,0.933,0.067
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.5185,0.4815
8,3,0,1,0
8,4,0,1,0
9,1,0,0.18,0.82
9,2,0,0.983,0.017
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.2345,0.7655
10,3,0,0.9535,0.0465
10,4,0,0.9965,0.0035
