y,fzone,punt,kick,gofor
1,1,0.335,0,0.665
1,2,0.9865,0,0.0135
1,3,1,0,0
1,4,1,0,0
2,1,0.226,0,0.774
2,2,0.983,0,0.017
2,3,1,0,0
2,4,1,0,0
3,1,0.4925,0,0.5075
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.117,0,0.883
4,2,0.9685,0,0.0315
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3195,0,0.6805
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0315,0.9685
6,3,0.5535,0.0815,0.365
6,4,0.9085,0.0895,0.002
7,1,0,0.524,0.476
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2925,0.7075
8,2,0,0.994,0.006
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9105,0.0895
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0975,0.9025
10,2,0,0.9585,0.0415
10,3,0,0.9995,0.0005
10,4,0,1,0
