y,fzone,punt,kick,gofor
1,1,0.4585,0,0.5415
1,2,0.9945,0,0.0055
1,3,1,0,0
1,4,1,0,0
2,1,0.334,0,0.666
2,2,0.992,0,0.008
2,3,1,0,0
2,4,1,0,0
3,1,0.631,0,0.369
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.21,0,0.79
4,2,0.9895,0,0.0105
4,3,1,0,0
4,4,1,0,0
5,1,0.001,0,0.999
5,2,0.492,0,0.508
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0.0005,0.032,0.9675
6,3,0.713,0.072,0.215
6,4,0.9265,0.0735,0
7,1,0,0.6025,0.3975
7,2,0,0.9985,0.0015
7,3,0,1,0
7,4,0,1,0
8,1,0,0.4125,0.5875
8,2,0,0.9985,0.0015
8,3,0,1,0
8,4,0,1,0
9,1,0,0.945,0.055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.166,0.834
10,2,0,0.9815,0.0185
10,3,0,1,0
10,4,0,1,0
