y,fzone,punt,kick,gofor
1,1,0.486,0,0.514
1,2,0.9955,0,0.0045
1,3,1,0,0
1,4,1,0,0
2,1,0.297,0,0.703
2,2,0.987,0,0.013
2,3,1,0,0
2,4,1,0,0
3,1,0.6415,0,0.3585
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.3145,0,0.6855
4,2,0.996,0,0.004
4,3,1,0,0
4,4,1,0,0
5,1,0.017,0,0.983
5,2,0.859,0,0.141
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.038,0.027,0.935
6,3,0.9385,0.051,0.0105
6,4,0.949,0.051,0
7,1,0,0.596,0.404
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.5685,0.4315
8,2,0,0.9995,0.0005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.988,0.012
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.472,0.528
10,2,0,0.9985,0.0015
10,3,0,1,0
10,4,0,1,0
