y,fzone,punt,kick,gofor
1,1,0.908,0,0.092
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.847,0,0.153
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9645,0,0.0355
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.7765,0,0.2235
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.162,0,0.838
5,2,0.9815,0,0.0185
5,3,1,0,0
5,4,1,0,0
6,1,0.0005,0.0135,0.986
6,2,0.261,0.0325,0.7065
6,3,0.9555,0.044,0.0005
6,4,0.956,0.044,0
7,1,0,0.8435,0.1565
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.857,0.143
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.6975,0.3025
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
