y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1605,0,0.8395
1,3,0.9845,0,0.0155
1,4,1,0,0
2,1,0,0,1
2,2,0.157,0,0.843
2,3,0.996,0,0.004
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.515,0,0.485
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0.0535,0,0.9465
4,3,0.988,0,0.012
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.3825,0,0.6175
5,4,0.9955,0,0.0045
6,1,0,0.007,0.993
6,2,0,0.0185,0.9815
6,3,0.0015,0.06,0.9385
6,4,0.4865,0.149,0.3645
7,1,0,0.0145,0.9855
7,2,0,0.676,0.324
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.2005,0.7995
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.094,0.906
9,2,0,0.9525,0.0475
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.184,0.816
10,3,0,0.936,0.064
10,4,0,0.995,0.005
