y,fzone,punt,kick,gofor
1,1,0.348,0,0.652
1,2,0.9825,0,0.0175
1,3,1,0,0
1,4,1,0,0
2,1,0.188,0,0.812
2,2,0.965,0,0.035
2,3,1,0,0
2,4,1,0,0
3,1,0.385,0,0.615
3,2,0.994,0,0.006
3,3,1,0,0
3,4,1,0,0
4,1,0.076,0,0.924
4,2,0.937,0,0.063
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3,0,0.7
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.03,0.97
6,3,0.606,0.0765,0.3175
6,4,0.916,0.0825,0.0015
7,1,0,0.542,0.458
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.3865,0.6135
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9395,0.0605
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.156,0.844
10,2,0,0.977,0.023
10,3,0,0.9995,0.0005
10,4,0,1,0
