y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.224,0,0.776
1,3,0.9885,0,0.0115
1,4,1,0,0
2,1,0,0,1
2,2,0.1995,0,0.8005
2,3,0.997,0,0.003
2,4,1,0,0
3,1,0.0015,0,0.9985
3,2,0.4185,0,0.5815
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0015,0,0.9985
4,3,0.9085,0,0.0915
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.042,0,0.958
5,4,0.9185,0,0.0815
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.1135,0.213,0.6735
7,1,0,0.025,0.975
7,2,0,0.7975,0.2025
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.045,0.955
8,3,0,0.989,0.011
8,4,0,1,0
9,1,0,0.0105,0.9895
9,2,0,0.8035,0.1965
9,3,0,0.997,0.003
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0215,0.9785
10,3,0,0.764,0.236
10,4,0,0.974,0.026
