y,fzone,punt,kick,gofor
1,1,0.002,0,0.998
1,2,0.483,0,0.517
1,3,0.998,0,0.002
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.365,0,0.635
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.0065,0,0.9935
3,2,0.645,0,0.355
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.162,0,0.838
4,3,0.995,0,0.005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.613,0,0.387
5,4,0.997,0,0.003
6,1,0,0.007,0.993
6,2,0,0.0225,0.9775
6,3,0.006,0.0705,0.9235
6,4,0.675,0.147,0.178
7,1,0,0.076,0.924
7,2,0,0.922,0.078
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0055,0.9945
8,2,0,0.7575,0.2425
8,3,0,1,0
8,4,0,1,0
9,1,0,0.417,0.583
9,2,0,0.9975,0.0025
9,3,0,1,0
9,4,0,1,0
10,1,0,0.003,0.997
10,2,0,0.597,0.403
10,3,0,0.993,0.007
10,4,0,1,0
