y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2815,0,0.7185
1,3,0.994,0,0.006
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2585,0,0.7415
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.4925,0,0.5075
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0035,0,0.9965
4,3,0.9415,0,0.0585
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0675,0,0.9325
5,4,0.9465,0,0.0535
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.084,0.916
6,4,0.1385,0.212,0.6495
7,1,0,0.03,0.97
7,2,0,0.818,0.182
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.076,0.924
8,3,0,0.9935,0.0065
8,4,0,1,0
9,1,0,0.017,0.983
9,2,0,0.8485,0.1515
9,3,0,0.998,0.002
9,4,0,1,0
10,1,0,0,1
10,2,0,0.031,0.969
10,3,0,0.804,0.196
10,4,0,0.978,0.022
