y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.01,0,0.99
1,3,0.378,0,0.622
1,4,0.9315,0,0.0685
2,1,0,0,1
2,2,0.0215,0,0.9785
2,3,0.7915,0,0.2085
2,4,0.9995,0,0.0005
3,1,0,0,1
3,2,0.0015,0,0.9985
3,3,0.721,0,0.279
3,4,0.999,0,0.001
4,1,0,0,1
4,2,0,0,1
4,3,0.0035,0,0.9965
4,4,0.5825,0,0.4175
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.019,0,0.981
6,1,0,0.085,0.915
6,2,0,0.1465,0.8535
6,3,0,0.289,0.711
6,4,0,0.4575,0.5425
7,1,0,0.7925,0.2075
7,2,0,0.963,0.037
7,3,0,0.999,0.001
7,4,0,1,0
8,1,0,0.1225,0.8775
8,2,0,0.4885,0.5115
8,3,0,0.9325,0.0675
8,4,0,0.9965,0.0035
9,1,0,0.042,0.958
9,2,0,0.577,0.423
9,3,0,0.965,0.035
9,4,0,0.9955,0.0045
10,1,0,0,1
10,2,0,0.0025,0.9975
10,3,0,0.4015,0.5985
10,4,0,0.863,0.137
