y,fzone,punt,kick,gofor
1,1,0.904,0,0.096
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.8415,0,0.1585
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9615,0,0.0385
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.766,0,0.234
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.147,0,0.853
5,2,0.9805,0,0.0195
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0.2385,0.033,0.7285
6,3,0.9525,0.0465,0.001
6,4,0.9535,0.0465,0
7,1,0,0.8375,0.1625
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8455,0.1545
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.6685,0.3315
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
