y,fzone,punt,kick,gofor
1,1,0.0035,0,0.9965
1,2,0.183,0,0.817
1,3,0.9715,0,0.0285
1,4,0.997,0,0.003
2,1,0.001,0,0.999
2,2,0.1705,0,0.8295
2,3,0.9915,0,0.0085
2,4,1,0,0
3,1,0,0,1
3,2,0.351,0,0.649
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.002,0,0.998
4,3,0.8,0,0.2
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.016,0,0.984
5,4,0.8165,0,0.1835
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.081,0.919
6,4,0.064,0.214,0.722
7,1,0,0.0095,0.9905
7,2,0,0.6565,0.3435
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.007,0.993
8,3,0,0.949,0.051
8,4,0,1,0
9,1,0,0.002,0.998
9,2,0,0.632,0.368
9,3,0,0.9875,0.0125
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0035,0.9965
10,3,0,0.6415,0.3585
10,4,0,0.956,0.044
